hip,ra,dec,mag,spect,ci,con,var_min,var_max
10045,2.155129,28.394217,7.92,A0,0.093,Tri,,
10046,2.155868,-26.282457,9.01,F0/F2IV/V,0.361,For,,
10047,2.156184,5.986203,6.97,F0,0.408,Cet,,
10048,2.156286,24.836469,8.1,G5,0.976,Ari,,
10049,2.156325,68.278225,8.98,A0,0.226,Cas,,
10050,2.156419,17.224196,6.4,F5V,0.471,Ari,,
10051,2.156412,-20.742646,9.69,K2/K3III:,1.35,Cet,,
10052,2.156486,-39.0075,10.92,,0.685,For,10.989,10.829
10053,2.157036,25.939892,4.98,F2III,0.339,Ari,,
10054,2.157062,81.295945,6.05,A1V,0.118,Cep,,
10055,2.157138,56.991706,8.64,B1IV:,0.128,Per,8.704,8.554
10056,2.157265,5.677496,11.39,M0V:,1.31,Cet,11.45,11.32
10057,2.15731,-22.511173,10.89,K4.5,1.119,Cet,10.951,10.841
10058,2.158166,52.738016,9.4,A0,0.233,Per,,
10059,2.158207,-22.269317,10.14,G0,0.64,Cet,,
10060,2.158353,58.783764,8.82,O9.5Ia,0.31,Per,,
10061,2.158396,-41.387286,8.23,G3IV,0.695,Phe,,
10062,2.158859,-9.868811,8.49,G5,1.217,Cet,,
10063,2.158938,-16.962786,8.01,F0V,0.333,Cet,,
10064,2.159058,34.987297,3,A5III,0.14,Tri,,
10065,2.159174,22.009717,8.84,K7,1.605,Ari,,
10066,2.159366,-18.344682,10.38,F8,0.45,Cet,10.445,10.335
10067,2.159381,-45.466816,7.38,F0/F2IV,0.38,Phe,,
10068,2.159643,64.130725,9.65,B5,0.259,Cas,9.702,9.582
10069,2.159668,-24.345785,6.48,F0IV/V,0.289,For,,
10070,2.15976,23.21891,8.29,G5,1.287,Ari,,
10071,2.159917,-42.956596,9.91,G6V,0.731,Phe,9.966,9.846
10072,2.160035,-14.359077,11.78,,1.517,Cet,11.892,11.702
10073,2.160032,-46.007203,9.37,F3V,0.47,Phe,,
10074,2.160132,27.368405,9.12,K0,0.993,Ari,,
10075,2.160228,-53.275957,8.07,G8III,0.968,Eri,,
10076,2.160277,-16.126331,7.65,K0III,1.004,Cet,,
10077,2.160377,37.116406,8.31,A0,0.015,Tri,8.372,8.262
10078,2.160511,59.620392,8.5,B0.5:III:,0.44,Cas,,
10080,2.160604,-48.599087,7.74,K0III,1.003,Eri,,
10079,2.160646,42.858062,7.32,F5,0.495,And,,
10081,2.160657,14.406346,8.86,K0,1.223,Ari,,
10082,2.160743,44.67172,8.06,G0,0.531,And,,
10083,2.1611,-31.594265,9.97,G3/G5V:,0.682,For,10.016,9.896
10084,2.161112,4.232759,7.3,G5,1.079,Cet,,
10085,2.161159,32.316436,7.57,K2,1.465,Tri,,
10086,2.161168,42.008349,7.74,B9,-0.06,And,,
10087,2.161614,-19.606965,8.92,K1III,1.136,Cet,,
10088,2.161878,20.348136,7.81,A3+...,0.435,Ari,,
10089,2.161915,-29.006918,7.42,K5III,1.593,For,,
10090,2.162352,-30.746245,8.94,G8IV+...,0.766,For,,
10091,2.162556,-51.730867,6.93,K1III/IV,0.907,Eri,,
10092,2.1626,-27.103557,9.71,G3V,0.612,For,,
10093,2.162634,-28.607233,8.93,G1/G2V,0.628,For,,
10094,2.162933,13.17583,7.73,B9,0.25,Ari,,
10095,2.162949,-14.884537,7.7,K0III,1.031,Cet,,
10096,2.163461,-40.866501,6.49,F3V,0.43,Phe,,
10097,2.163583,-20.272614,9.92,G0V,0.556,Cet,,
10098,2.16414,26.484516,8.5,F8,0.508,Ari,,
10099,2.164265,3.769347,6.79,A2,0.24,Cet,6.884,6.774
10100,2.164915,-62.266283,8.12,G5IV/V,0.752,Hyi,,
10101,2.165195,32.54941,8.19,G5,1.077,Tri,,
10102,2.165234,-29.409201,10.11,F8,0.538,For,,
10103,2.165889,14.854608,9.01,F0,0.384,Ari,,
10104,2.165972,55.487354,8.84,B9,0.019,Per,,
10105,2.166524,-72.495137,8.4,G8II/III,0.954,Hyi,,
10106,2.167543,12.343978,11.02,K7,1.601,Ari,11.089,10.949
10107,2.167546,7.786364,10.4,G0,0.598,Cet,,
10108,2.167797,-29.996196,8.89,F7V,0.547,For,,
10109,2.167846,83.679338,10.66,G5,0.604,Cep,,
10110,2.167865,-37.380103,8.51,F5V,0.515,For,,
10111,2.168,-43.815574,6.32,G8III,0.899,Phe,,
10112,2.168054,54.331264,8.18,K5,1.57,Per,,
10113,2.16824,65.348405,8.22,G5,1.396,Cas,,
10114,2.168618,-20.764346,9.7,G1/G2V,0.702,Cet,,
10115,2.168817,53.843091,6.31,G8III,0.948,Per,,
10116,2.168879,-64.355084,7.5,G3IV,0.62,Hyi,,
10117,2.168892,-31.069868,8.91,K0V,0.88,For,,
10118,2.168865,12.113849,8.52,G0,0.578,Ari,,
10119,2.168972,-60.758149,9.32,F7w...,0.599,Hyi,,
10120,2.169115,32.518761,8.59,G5,1.025,Tri,,
10121,2.169283,-56.170847,9.81,F3V,0.459,Eri,,
10122,2.170181,0.494374,8.24,G5,1.054,Cet,,
10123,2.170356,-36.771135,10.25,,0.927,For,10.315,10.185
10124,2.170338,64.839882,9.73,A0,0.315,Cas,9.788,9.668
10125,2.170392,77.571079,9.7,,0.631,Cas,,
10126,2.170937,-8.740131,8.04,K0,1.319,Cet,,
10127,2.170964,-61.096976,7.82,M0III,1.633,Hyi,,
10128,2.171114,-17.196138,8.85,F0V,0.4,Cet,,
10129,2.171125,33.362106,9.13,Am,0.102,Tri,,
10130,2.17114,33.365325,8.05,B9V,0.01,Tri,8.175,8.025
10131,2.171363,-45.625933,8.6,K1III,1.209,Phe,,
10132,2.171563,-23.60315,10,F2,0.53,Cet,,
10133,2.171782,-46.441133,8.57,F3V,0.461,Phe,,
10134,2.172218,-54.665377,9.35,F7V,0.554,Eri,,
10135,2.172586,-55.891055,9.1,G2V,0.68,Eri,,
10136,2.173224,-7.000623,9.3,K0,1,Cet,,
10137,2.173334,-76.623705,6.66,F0II/III,0.335,Hyi,,
10139,2.17334,56.297111,7.37,K2III,1.185,Per,,
10138,2.173673,-50.823725,6.12,K0V,0.812,Eri,,
10140,2.173473,29.806575,8.76,F8V,0.58,Tri,,
10141,2.173746,59.979818,6.66,F5II,0.334,Cas,6.698,6.618
10142,2.174467,-0.650499,10.52,F8,0.537,Cet,,
10143,2.17484,15.151485,8.13,K0,1.66,Ari,,
10144,2.174959,81.481988,6.84,A3,0.4,Cep,,
10145,2.175011,-45.446979,7.2,G8III,0.982,Phe,,
10146,2.175203,-30.794255,8.31,K2III,1.205,For,,
10147,2.175262,64.091981,9.79,Bpe,0.55,Cas,9.88,9.69
10148,2.175949,-48.094457,7.83,K0III,1.011,Eri,,
10149,2.176288,-48.889618,8.55,K0III,1.05,Eri,,
10150,2.176326,-11.591302,9.27,G0,0.66,Cet,,
10151,2.176391,-20.195438,9.05,F7V,0.612,Cet,,
10152,2.176481,-35.510155,7.8,K0III,1.164,For,,
10153,2.176673,5.832504,11.89,M0V:,1.257,Cet,11.983,11.753
10154,2.176887,-42.457999,10.85,,0.545,Phe,,
10156,2.177093,45.927281,8.02,G5,1.197,And,,
10155,2.177109,19.500338,5.68,M3III,1.641,Ari,5.723,5.633
10157,2.177275,-42.455868,9.62,F5V,0.543,Phe,9.817,9.547
10158,2.177289,73.244441,8.88,G5,1.143,Cas,,
10159,2.177416,53.214741,8.17,A0,0.055,Per,,
10160,2.177683,63.598288,8.09,A0,0.3,Cas,,
10161,2.177789,-38.367186,7.96,K2/K3III,1.371,For,,
10162,2.177859,51.054412,7.46,A0,0.007,Per,,
10163,2.178022,-61.143996,8.7,K2III,1.326,Hyi,,
10164,2.178238,-28.21926,7.06,K1III,1.004,For,,
10165,2.178393,-23.070664,9.94,G5,1.09,Cet,,
10166,2.178956,-42.419892,9.19,K3III,1.207,Phe,,
10167,2.179325,-12.926648,7.42,A3m...,0.321,Cet,,
10168,2.179514,9.407607,12.04,K7V:,1.224,,12.144,11.964
10169,2.179612,30.078265,8.48,F5,0.361,Tri,,
10170,2.180195,-24.510167,10.09,F7V,0.514,For,,
10171,2.180369,8.368677,8.15,G5,1.021,Cet,,
10172,2.180449,-7.68485,10,G0,0.453,Cet,10.062,9.952
10173,2.180524,64.829184,9.27,B5,0.405,Cas,9.483,9.223
10174,2.180786,-39.136858,8.86,K5III,1.51,For,,
10175,2.181132,13.683276,7.63,G5+...,0.704,Ari,,
10176,2.181342,39.039526,6.09,B9V,-0.054,And,6.272,5.962
10177,2.181415,-59.47747,8.9,K2III,1.301,Hyi,,
10178,2.181461,-56.847866,9.39,G2V,0.7,Eri,,
10179,2.181502,-75.958839,6.89,K2III,1.208,Hyi,,
10180,2.181575,39.043286,6.82,A1Vn,0.081,And,,
10181,2.181786,23.799141,7.31,F0,0.398,Ari,,
10182,2.181791,-32.061946,7.65,K0III,1.007,For,,
10183,2.181999,-43.807034,8.89,K0III,1.11,Phe,,
10184,2.182212,5.084937,9.06,F5,0.51,Cet,,
10185,2.18235,-15.314758,8.19,A0V,0.08,Cet,,
10186,2.182443,36.021635,8.41,K0,1.015,Tri,,
10187,2.182541,47.337318,8.56,A0,0.056,And,,
10188,2.182982,-1.914643,9.3,F8,0.451,Cet,9.355,9.245
10189,2.183031,-27.220999,8.44,G8IV,0.994,For,,
10190,2.18322,-25.457827,8.5,G1/G2V,0.577,For,,
10191,2.183955,-35.670766,10.15,K0,1.43,For,10.271,10.081
10192,2.184046,48.945846,9.44,M4e,1.614,And,10.58,9.21
10193,2.184311,61.908894,8.89,K0,1.36,Cas,,
10194,2.184466,-15.070865,6.74,A2IV/V,0.079,Cet,,
10195,2.184993,-4.60514,9.76,G5,1.12,Cet,,
10196,2.185562,43.577117,9.3,K5,1.312,And,,
10197,2.185631,12.325149,8.9,G5,0.436,Ari,,
10198,2.18568,-19.307363,7.22,K2III,1.38,Cet,,
10199,2.185733,30.115733,8.12,F0,0.334,Tri,,
10200,2.185905,-59.15191,7.24,K2III,1.349,Hyi,,
10201,2.185924,23.21678,8.33,F5IV,0.431,Ari,,
10202,2.186298,33.781722,9.32,F2,0.373,Tri,,
10203,2.186682,25.936938,6.01,K4III,1.365,Ari,,
10204,2.186886,51.611503,8.63,K0,1.142,Per,,
10205,2.187964,-46.585045,7.92,Am,0.177,Phe,,
10206,2.188222,-74.501368,7.14,G8III,0.986,Hyi,,
10207,2.188578,15.966843,8.47,A2,0.174,Ari,,
10208,2.188586,-5.642414,9.07,F8,0.424,Cet,,
10209,2.188715,-25.644676,11.37,Gp,,For,11.448,11.298
10210,2.188837,-58.017432,9.07,K2/K3III,1.319,Hyi,,
10211,2.188982,64.14578,8.83,A0,0.174,Cas,,
10212,2.189189,8.569805,5.64,G0IV,0.569,Cet,,
10213,2.189296,-1.572557,9.47,F8,0.469,Cet,,
10214,2.189467,-24.567888,9.54,F5V,0.478,For,,
10215,2.189507,-10.052162,6,F5V,0.418,Cet,,
10216,2.189538,20.758091,8.77,K2,1.263,Ari,,
10217,2.189644,1.682683,8.21,K0,0.938,Cet,,
10218,2.18976,21.377346,7.33,G5V,0.677,Ari,7.349,7.299
10219,2.189951,-47.591182,8.68,F6/F7V,0.503,Eri,,
10220,2.190283,31.526398,6.24,A1m,0.112,Tri,,
10221,2.190429,26.104493,8.23,F5,0.421,Ari,,
10222,2.190657,37.352196,8.1,B8,-0.056,And,,
10223,2.190906,39.464353,8.94,K0,0.556,And,,
10224,2.191033,61.205929,8.49,K0,1.237,Cas,,
10225,2.191313,-45.350985,8.52,F6V,0.528,Phe,,
10226,2.191375,-49.331402,8.05,A8:+...,0.366,Eri,,
10227,2.191443,57.645543,6.38,B5Ia,0.298,Per,,
10228,2.191584,56.15881,8.19,O8Vnn,0.063,Per,,
10229,2.192156,-76.107577,9.52,G3V,0.642,Hyi,,
10230,2.192174,47.209105,8.06,B8,-0.046,And,,
10231,2.192232,-33.943753,8.58,K3III,1.302,For,,
10232,2.192307,-18.976759,6.65,G8III,0.957,Cet,,
10233,2.192639,-17.742992,6.51,M1/M2III,1.622,Cet,,
10234,2.193287,-1.825429,5.94,G9III:,0.967,Cet,,
10235,2.193314,-41.869562,9.33,F6V,0.503,Phe,,
10236,2.193663,-21.416683,9.79,F5V,0.495,Cet,,
10237,2.193765,-2.023979,8.77,F5,0.437,Cet,,
10238,2.194551,-43.577563,8.88,,1.18,Phe,,
10239,2.194864,-6.13451,8.53,F0,0.34,Cet,,
10240,2.19529,66.51434,8.54,G5,1,Cas,,
10241,2.195333,-31.398452,9.14,K1III,1.086,For,,
10242,2.195394,3.452713,6.67,A5,0.178,Cet,,
10243,2.195531,60.712359,8.62,B1Ia,1.022,Cas,8.676,8.566
10244,2.195582,0.223555,8.21,K0,1.095,Cet,,
10245,2.196336,45.924246,9.67,K1,0.89,And,,
10246,2.196763,-54.048662,7.74,A8IV,0.287,Eri,,
10247,2.196884,-24.345191,8.91,A9V,0.341,For,,
10248,2.196922,-71.48406,9.34,M6III:,1.255,Hyi,9.693,9.123
10249,2.196971,-12.906779,8.93,A9V,0.334,Cet,,
10250,2.198044,-74.087496,8.43,Fm...,0.328,Hyi,,
10251,2.198096,56.579788,10.36,,1.2,Per,10.427,10.317
10252,2.198164,-4.36429,9.4,G2,0.65,Cet,,
10253,2.19834,36.966182,8.77,A2,0.362,Tri,,
10254,2.19842,-47.170362,6.82,K2/K3III,1.4,Phe,,
10255,2.19862,-26.308335,9.38,G3V,0.682,For,,
10256,2.198653,-70.950952,7.1,G8/K0III,0.995,Hyi,,
10257,2.198724,49.59654,8.13,F5,0.418,And,,
10258,2.199439,4.361603,9.7,K7V:,1.04,Cet,,
10259,2.200336,-32.32882,8.75,F0,0.405,For,,
10260,2.200364,-32.287619,7.97,G0,0.878,For,,
10261,2.200439,6.647158,8.98,F8,0.5,Cet,,
10262,2.200525,-65.77407,8.34,K1III,1.026,Hyi,,
10263,2.201123,-17.728531,7.32,K2III,1.371,Cet,,
10264,2.201388,-21.557477,9.07,G8/K0V,0.94,Cet,,
10265,2.201966,57.312773,8.79,B8III,0.04,Per,,
10266,2.202277,56.272138,11.13,,1.281,Per,11.205,11.015
10267,2.202695,63.498238,9.94,DF,0.673,Cas,10.001,9.881
10268,2.20299,-27.5124,7.89,K0III,1.008,For,,
10269,2.203548,25.426083,8.63,K0,1.401,Ari,,
10271,2.204071,-32.852339,9.53,K1III,0.969,For,,
10272,2.204279,23.958205,7.71,K1III-IV,1.133,Ari,,
10273,2.20438,2.745551,6.49,G5,1.039,Cet,,
10274,2.204543,7.269295,10.43,F8,0.543,Cet,,
10275,2.204709,37.366815,8.45,A0,0.094,And,,
10276,2.205009,21.982675,8.46,G5,0.781,Ari,,
10277,2.205316,-26.639972,8.8,G1V,0.605,For,,
10278,2.205746,-46.816386,7.89,G3/G5V,0.667,Phe,,
10279,2.205831,3.57562,10.04,M3V:,1.431,Cet,,
10280,2.206191,30.303067,4.94,F5V comp SB,0.77,Tri,4.971,4.911
10281,2.206362,29.202866,7.75,K2,1.537,Tri,,
10282,2.206499,50.252804,9.21,A0,0.221,And,,
10283,2.206989,-44.368244,8.34,K4/K5III,1.53,Phe,,
10284,2.207307,-61.65131,8.08,F5/F6IV/V,0.486,Hyi,,
10285,2.20816,79.693298,7.17,Am...,0.311,Cep,,
10286,2.208215,32.149743,7.75,K2,1.631,Tri,,
10287,2.208241,16.700582,8.18,G0,0.606,Ari,,
10288,2.208325,10.328813,8.25,F0,0.422,Cet,,
10289,2.20854,-64.296075,9.23,G8III,0.954,Hyi,,
10290,2.208627,41.467018,8.11,A3,0.284,And,,
10291,2.208653,-16.391597,8.95,K0/K1III,1.176,Cet,,
10293,2.209572,-24.025933,10.36,G0,0.597,For,10.421,10.301
10292,2.209576,-26.322499,7.92,K0III,1.08,For,,
10294,2.209642,62.378192,10.31,B8,0.356,Cas,10.374,10.244
10295,2.209824,18.022067,9.24,K0,0.903,Ari,,
10296,2.210427,24.167778,5.96,K0,1.366,Ari,,
10297,2.211131,-52.486023,9.11,F5V,0.485,Eri,,
10298,2.211555,-2.228105,7.3,K0,1.326,Cet,,
10299,2.211798,-66.154385,7.26,K3III,1.2,Hyi,,
10300,2.21184,13.918474,7.12,K0,1.15,Ari,,
10301,2.211936,-53.743891,8.36,K2V,0.87,Eri,,
10302,2.212404,39.644,8.9,K0,1.14,And,,
10303,2.212955,-2.396361,7.56,G4,0.716,Cet,,
10304,2.213079,-44.489014,7.84,F0V,0.318,Phe,7.877,7.807
10305,2.213206,-2.393637,5.65,F8V,0.546,Cet,5.728,5.608
10306,2.213355,21.210993,5.23,F5V,0.457,Ari,,
10307,2.21377,59.398488,9.83,K0,1.271,Cas,9.898,9.758
10308,2.213873,-59.289427,8.54,F6V,0.48,Hyi,,
10309,2.21388,79.69154,6.46,A3,0.24,Cep,,
10310,2.214025,11.857208,8.36,G5,0.931,Ari,,
10311,2.214039,-41.265185,8.52,K0III,1.035,Phe,,
10312,2.214166,-17.686723,11.1,,1.455,Cet,11.171,11.031
10313,2.214112,75.865015,9.94,A2,0.563,Cas,,
10314,2.21427,-49.054746,9.8,A1IV,0.098,Eri,,
10315,2.214434,-34.538669,7.01,K3III,1.374,For,,
10316,2.214876,59.428021,8.84,A0V,0.376,Cas,8.879,8.779
10318,2.214874,19.821249,7.92,K0,1.09,Ari,,
10317,2.214875,48.571656,7.78,K5,1.748,And,,
10319,2.214902,35.322139,9.14,K5,1.782,Tri,9.234,9.054
10320,2.21513,-30.723825,5.27,A0V,-0.013,For,,
10321,2.215276,40.66834,7.19,G0,0.672,And,7.211,7.171
10322,2.215536,57.204495,7,G3V,0.651,Per,,
10323,2.215905,59.538549,8.08,B0.5Ib,0.536,Cas,,
10324,2.216665,8.846717,4.36,G8II:,0.878,Cet,,
10325,2.2167,-40.005695,8.68,K1IV,0.86,Phe,,
10326,2.21694,-21.000137,5.86,K0III,1.006,Cet,,
10327,2.217351,4.286159,8.31,F0,0.299,Cet,,
10328,2.217584,15.27986,5.72,M0III,1.551,Ari,,
10329,2.217756,13.050162,9.16,G0,0.535,Ari,,
10330,2.218084,16.085482,9.13,K0,0.488,Ari,,
10331,2.218541,58.799394,7.99,A9IIIm...,0.261,Per,,
10332,2.218745,58.080043,11.42,F9,,Per,12.015,10.895
10333,2.219305,5.372628,9.5,G5,1.285,Cet,,
10334,2.219363,30.558844,7.81,K0II,0.951,Tri,,
10335,2.219702,46.28086,10.25,,1.192,And,,
10336,2.219796,71.28524,9.76,K,1.401,Cas,9.809,9.699
10337,2.220042,-21.196454,9.84,K7V,1.346,Cet,,
10338,2.220027,54.218829,8.05,A0,0.037,Per,,
10339,2.220368,40.507588,7.35,G0,0.7,And,7.374,7.334
10340,2.220369,44.231652,4.84,K4III,1.476,And,,
10341,2.220544,-22.871119,7.22,K0III,0.955,Cet,,
10342,2.220691,2.594571,9.15,K2,1.115,Cet,,
10343,2.220813,-36.411298,8.79,K1III,1.157,For,,
10344,2.220951,29.478459,10.61,K2,1.296,Tri,,
10345,2.220995,4.749742,8.4,G5,1.061,Cet,,
10346,2.22109,-59.566969,8.9,G8V,0.783,Hyi,,
10347,2.221622,-36.061121,7.41,M0III,1.503,For,,
10348,2.221975,-14.907562,7.65,F0V,0.365,Cet,,
10349,2.222423,69.367236,8.15,A0,0.171,Cas,,
10350,2.22252,74.027721,6.25,G8III,0.915,Cas,,
10351,2.222721,25.378997,8.68,F8IV,0.554,Ari,,
10352,2.223543,-28.97015,9.22,A0V,0.079,For,,
10353,2.224377,14.535485,9.22,G0,0.449,Ari,,
10354,2.22466,59.196001,7.59,G5II,1.172,Cas,,
10355,2.22481,40.790203,7.37,A3,0.15,And,,
10356,2.224933,5.012717,6.51,F0,0.356,Cet,,
10357,2.225131,-33.335286,7.07,K2/K3III,1.335,For,,
10359,2.22521,-7.393954,9.6,G0,0.637,Cet,,
10358,2.225219,62.73933,9.57,B9.5V,0.309,Cas,9.619,9.509
10360,2.225879,-9.752828,8.56,F0V,0.322,Cet,,
10361,2.225975,53.058589,6.5,K5,1.661,Per,,
10362,2.225981,-57.344987,8.5,F6V,0.496,Eri,,
10363,2.226193,-79.023944,9.33,K0V,0.789,Hyi,,
10364,2.226316,68.895112,9.87,B5,0.57,Cas,9.918,9.818
10365,2.226414,-8.816337,8.59,G5,0.775,Cet,,
10366,2.226728,51.065818,5.31,G8III:var,0.926,Per,,
10367,2.226689,-24.790206,7.92,F3V,0.471,For,,
10368,2.226778,-48.416859,9.77,F6V,0.524,Eri,,
10369,2.227065,31.919029,8.29,F5,0.531,Tri,,
10370,2.227071,-35.206676,11.83,,1.456,For,11.926,11.626
10371,2.227416,77.905275,8.52,A2,0.16,Cep,,
10372,2.227578,-22.357794,10.79,G0,0.78,Cet,,
10373,2.227776,32.981346,8.55,G5,0.735,Tri,,
10374,2.227914,71.294978,10.3,G0,0.633,Cas,,
10375,2.227916,16.918213,9.11,F8,0.431,Ari,,
10376,2.228005,11.942776,10.6,F8,0.571,Ari,,
10377,2.227971,-10.162669,9.7,F2,0.409,Cet,,
10378,2.228168,25.596152,7.09,F7V,0.468,Ari,,
10379,2.228225,58.560586,6.43,A3Iab,0.554,Per,,
10380,2.228234,-47.780597,8.34,G8III,0.979,Eri,,
10381,2.228236,-29.88602,10.2,B9.5V,-0.004,For,,
10382,2.228396,-3.032028,7.33,G0,0.338,Cet,,
10383,2.228398,-10.071684,8.62,G0,0.642,Cet,,
10384,2.228754,57.469393,11.02,,,Per,11.088,10.948
10385,2.229315,-33.405939,10.87,,1.097,For,10.95,10.81
10386,2.229444,-23.973538,9.5,A4III,0.288,For,,
10387,2.229526,-19.544243,9.21,F5V,0.492,Cet,,
10388,2.229989,64.855011,7.43,A2,0.156,Cas,,
10389,2.23053,-80.582797,9.32,F5V,0.407,Hyi,,
10390,2.231031,19.614444,6.88,K0,1.115,Ari,,
10391,2.231065,53.914589,8.89,B0.5IV,-0.017,Per,8.932,8.852
10392,2.231071,-17.967875,8.72,K1III,1.274,Cet,,
10393,2.231182,-8.532637,9.46,F8,0.448,Cet,,
10394,2.231228,-7.959578,8.88,G5,1.075,Cet,,
10395,2.231541,-32.041249,10.31,,1.479,For,,
10396,2.231543,-9.06463,6.43,K0,1.415,Cet,,
10397,2.231697,-6.374603,8.93,F8,0.463,Cet,,
10398,2.23245,38.407356,8.62,K2,1.151,And,,
10399,2.232629,-16.560999,9.03,G8/K0III,0.987,Cet,,
10400,2.233031,34.514119,8.85,A,0.404,Tri,,
10401,2.23328,-66.793942,9.12,K2III,1.197,Hor,,
10402,2.233987,26.626949,7.27,K1III,1.168,Ari,,
10403,2.234022,47.484241,6.05,F5V,0.406,And,,
10404,2.234397,-7.254095,9.55,G0,0.52,Cet,,
10405,2.23454,-71.53786,9.05,G6/G8III,1.062,Hyi,,
10406,2.23476,-16.890179,7.91,K0III,0.989,Cet,,
10407,2.234793,2.470576,9.66,K0,0.989,Cet,,
10408,2.234842,-20.535324,8.89,G8/K0III,1.06,Cet,,
10409,2.235116,61.684383,8.21,F6III,0.461,Cas,,
10410,2.235344,-47.384917,8.27,K1/K2III,1.151,Phe,,
10411,2.236212,8.036296,9.19,K2,1.028,Cet,,
10412,2.236304,1.553377,10.85,K8,0.99,Cet,,
10413,2.23631,-41.713036,9.55,F8IV,0.55,Phe,,
10414,2.236377,9.143758,11.53,K7V:,1.139,Cet,11.588,11.418
10415,2.236827,12.283898,8.16,A0,0.266,Ari,,
10416,2.237103,-3.635204,8.55,K2,1.055,Cet,,
10417,2.237122,-63.795687,7.83,K0III,0.933,Hor,,
10418,2.237366,-67.841441,5.57,M1III,1.556,Hyi,,
10419,2.237682,6.009735,9.16,G5,0.632,Cet,,
10420,2.238089,66.728286,7.5,K0,1.183,Cas,,
10421,2.238455,-49.862393,9.73,K5V,1.278,Eri,,
10422,2.238592,-76.357539,6.57,K2III+...,0.895,Hyi,,
10423,2.238745,-27.907657,7.66,F5V,0.48,For,,
10424,2.238918,47.287873,8.47,K5,1.74,And,,
10425,2.238936,30.72497,7.39,F0,0.384,Tri,,
10426,2.239042,-37.107711,9.04,G8IV,0.74,For,,
10427,2.23909,-31.321793,9.41,K1/K2III,1.173,For,,
10428,2.239146,-75.378393,8.61,G8IIICN...,0.945,Hyi,,
10429,2.239393,-10.670213,8.97,F5,0.511,Cet,,
10430,2.239441,-5.27015,7.83,F2,0.32,Cet,,
10431,2.23967,-69.487048,9.33,G5IIIp...,0.809,Hyi,,
10432,2.23995,34.46045,8.17,A3,0.306,Tri,,
10433,2.240677,68.127362,8.08,F0,0.321,Cas,,
10434,2.24082,52.317336,8.96,A2,0.031,Per,,
10435,2.240894,17.614754,10.46,G0,0.585,Ari,,
10436,2.241167,-84.623691,9.95,B9IV/V,0.181,Oct,,
10437,2.241267,-17.441484,10.53,G0,0.71,Cet,10.606,10.476
10438,2.241417,66.524428,6.05,B9V+...,0.641,Cas,,
10439,2.241961,-60.161506,9.1,G8III,0.927,Hor,,
10440,2.242208,-41.166765,5.91,G9III,0.965,Phe,,
10441,2.24226,-35.173677,9.06,F3V,0.473,For,,
10442,2.242366,6.651048,7.11,K0,1.218,Cet,,
10443,2.242492,55.317133,8.11,B1V,0.038,Per,,
10444,2.243187,-12.912826,9.47,G5,0.69,Cet,,
10445,2.243607,1.677598,7.17,K0,1.032,Cet,,
10446,2.24388,28.691185,6.35,K1III,0.957,Tri,,
10447,2.244142,-44.561231,8.94,F5V,0.422,Phe,,
10448,2.244295,6.119049,9.15,G5,0.973,Cet,,
10449,2.244527,-1.201424,9.08,G1V,0.582,Cet,,
10450,2.244412,33.315609,8.65,F5,0.521,Tri,,
10451,2.244635,19.059452,9.15,A,0.349,Ari,,
10453,2.245043,30.394782,7.08,A0V,0.01,Tri,,
10452,2.245056,59.394703,8.66,A1IV,0.43,Cas,,
10454,2.245308,17.622081,8.94,K0,0.987,Ari,,
10455,2.245794,-40.700013,8.99,G8III,1.078,Phe,,
10456,2.246208,46.687491,6.9,B8,-0.027,And,,
10457,2.24631,41.905761,8.91,K0,0.922,And,,
10458,2.246521,-70.543827,9.85,F7V,0.556,Hyi,,
10459,2.246655,-37.532907,7.46,K1III,1.236,For,,
10460,2.247818,-6.105947,8.47,G0,0.551,Cet,,
10461,2.247801,-54.452904,9.21,K0III,1.129,Hor,,
10462,2.247921,48.782389,6.74,G5,1.089,And,,
10463,2.248086,54.53172,7.85,B2IV-Ve,-0.026,Per,7.876,7.806
10464,2.248328,-59.857715,8.85,M0III,1.57,Hor,,
10465,2.24835,21.005873,8.8,K2,1.358,Ari,,
10466,2.248635,66.321015,7.19,F5,0.439,Cas,,
10467,2.248758,-6.650649,8.68,F2,0.37,Cet,,
10468,2.249207,22.628847,7.92,F0,0.37,Ari,,
10469,2.24948,-29.652089,9.54,K2III,0.986,For,,
10470,2.249691,-56.921062,8.87,K2/K3III,1.319,Hor,,
10471,2.249846,-43.554835,8.74,K0III,1.111,Phe,,
10472,2.250021,12.239892,8.52,C5II,2.111,Ari,8.745,8.385
10473,2.250489,-7.570743,8.53,G5,1.081,Cet,,
10474,2.25059,-23.540667,7.06,F7V,0.538,Cet,,
10476,2.250718,12.709897,9.53,F5,0.421,Ari,,
10475,2.250724,55.793219,8.4,B3IV-V,-0.003,Per,,
10477,2.251791,-39.79201,9.13,F5V,0.427,Phe,,
10478,2.251954,-75.860781,11.42,K0,1.04,Hyi,11.486,11.316
10479,2.252139,55.08822,6.81,K0,1.391,Per,,
10480,2.252164,3.851252,8.22,F8,0.496,Cet,,
10481,2.252423,-51.482623,9.2,G8III/IV,1.031,Eri,,
10482,2.252669,0.720165,6.76,A2,0.122,Cet,,
10483,2.253135,-35.117753,8.25,G0V,0.551,For,,
10484,2.253303,-12.052019,7.8,A2V,0.12,Cet,,
